ip,datetime,method,url,protocol,status,size
93.17.51.134,19/May/2015:08:05:54 +0000,GET,/presentations/logstash-monitorama-2013/css/fonts/Roboto-Bold.ttf,HTTP/1.1,200,38720
93.17.51.134,19/May/2015:08:05:38 +0000,GET,/presentations/logstash-monitorama-2013/css/fonts/Roboto-Regular.ttf,HTTP/1.1,200,41820
93.17.51.134,19/May/2015:08:05:23 +0000,GET,/presentations/logstash-monitorama-2013/images/apache-icon.gif,HTTP/1.1,200,8095
93.17.51.134,19/May/2015:08:05:07 +0000,GET,/presentations/logstash-monitorama-2013/images/redis.png,HTTP/1.1,200,25230
93.17.51.134,19/May/2015:08:05:52 +0000,GET,/presentations/logstash-monitorama-2013/images/sad-medic.png,HTTP/1.1,200,430406
93.17.51.134,19/May/2015:08:05:07 +0000,GET,/presentations/logstash-monitorama-2013/images/elasticsearch.png,HTTP/1.1,200,8026
93.17.51.134,19/May/2015:08:05:36 +0000,GET,/presentations/logstash-monitorama-2013/images/kibana-dashboard3.png,HTTP/1.1,200,171717
93.17.51.134,19/May/2015:08:05:51 +0000,GET,/presentations/logstash-monitorama-2013/images/logstashbook.png,HTTP/1.1,200,54662
93.17.51.134,19/May/2015:08:05:15 +0000,GET,/presentations/logstash-monitorama-2013/images/kibana-dashboard2.png,HTTP/1.1,200,394967
93.17.51.134,19/May/2015:08:05:34 +0000,GET,/presentations/logstash-monitorama-2013/images/simple-inputs-filters-outputs.jpg,HTTP/1.1,200,1168622
93.17.51.134,19/May/2015:08:05:04 +0000,GET,/presentations/logstash-monitorama-2013/images/frontend-response-codes.png,HTTP/1.1,200,52878
93.17.51.134,19/May/2015:08:05:24 +0000,GET,/presentations/logstash-monitorama-2013/images/1983_delorean_dmc-12-pic-38289.jpeg,HTTP/1.1,200,220562
93.17.51.134,19/May/2015:08:05:11 +0000,GET,/presentations/logstash-monitorama-2013/images/tiered-outputs-to-inputs.jpg,HTTP/1.1,200,1079983
93.17.51.134,19/May/2015:08:05:58 +0000,GET,/presentations/logstash-monitorama-2013/images/Dreamhost_logo.svg,HTTP/1.1,200,2126
93.17.51.134,19/May/2015:08:05:54 +0000,GET,/presentations/logstash-monitorama-2013/images/kibana-dashboard.png,HTTP/1.1,200,321631
93.17.51.134,19/May/2015:08:05:38 +0000,GET,/presentations/logstash-monitorama-2013/css/print/paper.css,HTTP/1.1,200,4254
93.17.51.134,19/May/2015:08:05:21 +0000,GET,/presentations/logstash-monitorama-2013/images/nagios-sms5.png,HTTP/1.1,200,78075
93.17.51.134,19/May/2015:08:05:03 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
180.76.5.77,19/May/2015:08:05:53 +0000,GET,/files/java-chatclient/?C=M;O=D,HTTP/1.1,200,964
93.17.51.134,19/May/2015:08:05:27 +0000,GET,/presentations/logstash-monitorama-2013/css/fonts/k3k702ZOKiLJc3WVjuplzInF5uFdDttMLvmWuJdhhgs.ttf,HTTP/1.1,200,38108
72.167.232.223,19/May/2015:09:05:14 +0000,GET,/presentations/logstash-scale11x/images/simple-inputs-filters-outputs.jpg,HTTP/1.1,200,1168622
93.17.51.134,19/May/2015:09:05:50 +0000,GET,/,HTTP/1.1,200,37932
198.46.149.143,19/May/2015:09:05:22 +0000,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,200,9316
93.17.51.134,19/May/2015:09:05:20 +0000,GET,/reset.css,HTTP/1.1,200,1015
93.17.51.134,19/May/2015:09:05:01 +0000,GET,/style2.css,HTTP/1.1,200,4877
93.17.51.134,19/May/2015:09:05:16 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
198.46.149.143,19/May/2015:09:05:06 +0000,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,200,10756
93.17.51.134,19/May/2015:09:05:08 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
160.92.7.69,19/May/2015:09:05:28 +0000,GET,/,HTTP/1.1,200,37932
160.92.7.69,19/May/2015:09:05:15 +0000,GET,/reset.css,HTTP/1.1,200,1015
160.92.7.69,19/May/2015:09:05:58 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
160.92.7.69,19/May/2015:09:05:47 +0000,GET,/style2.css,HTTP/1.1,200,4877
160.92.7.69,19/May/2015:09:05:59 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
160.92.7.69,19/May/2015:09:05:12 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
91.213.10.2,19/May/2015:09:05:51 +0000,GET,/projects/xdotool/,HTTP/1.1,200,12292
91.213.10.2,19/May/2015:09:05:12 +0000,GET,/style2.css,HTTP/1.1,200,4877
91.213.10.2,19/May/2015:09:05:20 +0000,GET,/reset.css,HTTP/1.1,200,1015
91.213.10.2,19/May/2015:09:05:34 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
91.213.10.2,19/May/2015:09:05:28 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
213.52.196.70,19/May/2015:09:05:04 +0000,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,HTTP/1.1,200,24747
213.52.196.70,19/May/2015:09:05:05 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
99.171.108.193,19/May/2015:09:05:52 +0000,GET,/blog/geekery/python-packages-as-rpm.html,HTTP/1.1,200,11338
99.171.108.193,19/May/2015:09:05:43 +0000,GET,/reset.css,HTTP/1.1,200,1015
99.171.108.193,19/May/2015:09:05:29 +0000,GET,/style2.css,HTTP/1.1,200,4877
99.171.108.193,19/May/2015:09:05:12 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
99.171.108.193,19/May/2015:09:05:52 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
99.171.108.193,19/May/2015:09:05:17 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
46.105.14.53,19/May/2015:09:05:11 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
212.39.97.114,19/May/2015:09:05:17 +0000,GET,/projects/xdotool/,HTTP/1.1,200,12292
212.39.97.114,19/May/2015:09:05:48 +0000,GET,/style2.css,HTTP/1.1,200,4877
212.39.97.114,19/May/2015:09:05:25 +0000,GET,/reset.css,HTTP/1.1,200,1015
212.39.97.114,19/May/2015:09:05:18 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
212.39.97.114,19/May/2015:09:05:52 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
212.39.97.114,19/May/2015:09:05:31 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
212.39.97.114,19/May/2015:09:05:06 +0000,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,200,50112
66.249.73.135,19/May/2015:09:05:02 +0000,GET,/blog/geekery/xdotool-20070713.html,HTTP/1.1,200,9147
209.85.238.199,19/May/2015:09:05:47 +0000,GET,/?flav=rss20,HTTP/1.1,200,29941
78.173.140.106,19/May/2015:09:05:53 +0000,POST,/blog/geekery/pyblosxom-mdate-vim-hack.html/trackback/,HTTP/1.1,404,7861
50.16.19.13,19/May/2015:09:05:42 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
208.91.156.11,19/May/2015:09:05:27 +0000,GET,/files/logstash/logstash-1.3.2-monolithic.jar,HTTP/1.1,404,324
37.115.113.172,19/May/2015:09:05:01 +0000,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
37.115.113.172,19/May/2015:09:05:28 +0000,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
37.115.113.172,19/May/2015:09:05:24 +0000,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
193.83.204.66,19/May/2015:09:05:56 +0000,GET,/blog/tags/jquery%20mobile,HTTP/1.1,200,9571
193.83.204.66,19/May/2015:09:05:59 +0000,GET,/reset.css,HTTP/1.1,200,1015
193.83.204.66,19/May/2015:09:05:33 +0000,GET,/style2.css,HTTP/1.1,200,4877
193.83.204.66,19/May/2015:09:05:54 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
193.83.204.66,19/May/2015:09:05:41 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
193.83.204.66,19/May/2015:09:05:05 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
193.83.204.66,19/May/2015:09:05:21 +0000,GET,/files/blogposts/20101209/fullheight.html,HTTP/1.1,200,2501
193.83.204.66,19/May/2015:09:05:00 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
14.141.91.20,19/May/2015:09:05:33 +0000,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,304,0
195.160.233.249,19/May/2015:09:05:59 +0000,GET,/projects/xdotool/,HTTP/1.1,200,12292
195.160.233.249,19/May/2015:09:05:15 +0000,GET,/reset.css,HTTP/1.1,200,1015
195.160.233.249,19/May/2015:09:05:48 +0000,GET,/style2.css,HTTP/1.1,200,4877
195.160.233.249,19/May/2015:09:05:09 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
195.160.233.249,19/May/2015:09:05:10 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
68.180.224.225,19/May/2015:09:05:20 +0000,GET,/files/blogposts/20101209/,HTTP/1.1,200,978
46.105.14.53,19/May/2015:09:05:39 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
83.216.183.22,19/May/2015:09:05:33 +0000,GET,/favicon.ico,HTTP/1.0,200,3638
5.102.10.173,19/May/2015:09:05:57 +0000,GET,/projects/xdotool/,HTTP/1.1,200,12292
24.196.39.217,19/May/2015:09:05:02 +0000,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,200,50112
5.102.10.173,19/May/2015:09:05:39 +0000,GET,/reset.css,HTTP/1.1,200,1015
5.102.10.173,19/May/2015:09:05:19 +0000,GET,/style2.css,HTTP/1.1,200,4877
5.102.10.173,19/May/2015:09:05:48 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
24.196.39.217,19/May/2015:09:05:06 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
5.102.10.173,19/May/2015:09:05:30 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
5.102.10.173,19/May/2015:09:05:34 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
157.56.93.154,19/May/2015:09:05:12 +0000,GET,/robots.txt,HTTP/1.1,200,0
183.63.83.14,19/May/2015:09:05:52 +0000,GET,/presentations/logstash-scale11x/images/logstash.png,HTTP/1.1,200,47731
74.125.19.80,19/May/2015:09:05:00 +0000,GET,/?flav=rss20,HTTP/1.1,200,29941
80.48.102.35,19/May/2015:09:05:18 +0000,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
80.48.102.35,19/May/2015:09:05:29 +0000,GET,/reset.css,HTTP/1.1,200,1015
80.48.102.35,19/May/2015:09:05:17 +0000,GET,/style2.css,HTTP/1.1,200,4877
80.48.102.35,19/May/2015:09:05:39 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
80.48.102.35,19/May/2015:09:05:22 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
80.48.102.35,19/May/2015:09:05:40 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
121.189.37.60,19/May/2015:09:05:43 +0000,GET,/,HTTP/1.1,200,37932
121.189.37.60,19/May/2015:09:05:54 +0000,GET,/reset.css,HTTP/1.1,200,1015
121.189.37.60,19/May/2015:09:05:35 +0000,GET,/style2.css,HTTP/1.1,200,4877
121.189.37.60,19/May/2015:09:05:05 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
121.189.37.60,19/May/2015:09:05:41 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
93.210.154.199,19/May/2015:09:05:20 +0000,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
93.210.154.199,19/May/2015:09:05:37 +0000,GET,/reset.css,HTTP/1.1,200,1015
93.210.154.199,19/May/2015:09:05:28 +0000,GET,/style2.css,HTTP/1.1,200,4877
93.210.154.199,19/May/2015:09:05:23 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
93.210.154.199,19/May/2015:09:05:11 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
93.210.154.199,19/May/2015:09:05:55 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
92.234.93.242,19/May/2015:09:05:50 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
46.105.14.53,19/May/2015:09:05:31 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
141.92.19.36,19/May/2015:09:05:43 +0000,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
141.92.18.62,19/May/2015:09:05:24 +0000,GET,/style2.css,HTTP/1.1,200,4877
141.92.18.62,19/May/2015:09:05:10 +0000,GET,/reset.css,HTTP/1.1,200,1015
66.249.73.135,19/May/2015:09:05:29 +0000,GET,/,HTTP/1.1,200,37932
80.254.166.203,19/May/2015:09:05:33 +0000,GET,/presentations/logstash-scale11x/images/logstash-dreamhost-day.png,HTTP/1.1,200,34213
173.0.50.24,19/May/2015:09:05:15 +0000,GET,/,HTTP/1.0,200,37932
173.0.50.24,19/May/2015:09:05:25 +0000,GET,/articles/ssh-security/,HTTP/1.0,200,16543
66.249.73.135,19/May/2015:09:05:19 +0000,GET,/?flav=atom,HTTP/1.1,200,32352
80.254.166.203,19/May/2015:09:05:28 +0000,GET,/presentations/logstash-scale11x/images/simple-inputs-filters-outputs.jpg,HTTP/1.1,200,1168622
66.249.73.135,19/May/2015:09:05:54 +0000,GET,/blog/site/163.html,HTTP/1.1,200,8166
180.76.5.154,19/May/2015:09:05:19 +0000,GET,/robots.txt,HTTP/1.1,200,0
66.249.73.185,19/May/2015:09:05:08 +0000,GET,/presentations/logstash-puppetconf-2012/,HTTP/1.1,304,0
115.114.17.146,19/May/2015:09:05:55 +0000,GET,/blog/geekery/ssl-latency.html,HTTP/1.1,200,17147
115.114.17.146,19/May/2015:09:05:22 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
115.114.17.146,19/May/2015:09:05:49 +0000,GET,/reset.css,HTTP/1.1,200,1015
115.114.17.146,19/May/2015:09:05:17 +0000,GET,/style2.css,HTTP/1.1,200,4877
115.114.17.146,19/May/2015:09:05:07 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
115.114.17.146,19/May/2015:09:05:09 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
46.105.14.53,19/May/2015:09:05:44 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
54.220.160.83,19/May/2015:09:05:30 +0000,GET,/presentations/logstash-scale11x/images/jordan.jpg,HTTP/1.1,200,278476
85.115.58.180,19/May/2015:09:05:54 +0000,GET,/presentations/logstash-puppetconf-2012/,HTTP/1.1,200,37269
85.115.58.180,19/May/2015:09:05:00 +0000,GET,/presentations/logstash-puppetconf-2012/lib/css/zenburn.css,HTTP/1.1,200,1791
85.115.58.180,19/May/2015:09:05:36 +0000,GET,/presentations/logstash-puppetconf-2012/css/reset.css,HTTP/1.1,200,1382
85.115.58.180,19/May/2015:09:05:32 +0000,GET,/presentations/logstash-puppetconf-2012/css/preso.css,HTTP/1.1,200,659
85.115.58.180,19/May/2015:09:05:31 +0000,GET,/presentations/logstash-puppetconf-2012/css/print.css,HTTP/1.1,200,3995
85.115.58.180,19/May/2015:09:05:53 +0000,GET,/presentations/logstash-puppetconf-2012/lib/js/head.min.js,HTTP/1.1,200,3170
85.115.58.180,19/May/2015:09:05:55 +0000,GET,/presentations/logstash-puppetconf-2012/images/lifecycle.png,HTTP/1.1,200,9618
85.115.58.180,19/May/2015:10:05:49 +0000,GET,/presentations/logstash-puppetconf-2012/images/sysadvent.png,HTTP/1.1,200,108497
85.115.58.180,19/May/2015:10:05:22 +0000,GET,/presentations/logstash-puppetconf-2012/images/xkcd-perlswing-many.png,HTTP/1.1,200,100207
85.115.58.180,19/May/2015:10:05:48 +0000,GET,/presentations/logstash-puppetconf-2012/images/frontend-response-codes.png,HTTP/1.1,200,52878
85.115.58.180,19/May/2015:10:05:32 +0000,GET,/presentations/logstash-puppetconf-2012/images/apache-negative-duration.png,HTTP/1.1,200,97173
85.115.58.180,19/May/2015:10:05:09 +0000,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms2.png,HTTP/1.1,200,60656
85.115.58.180,19/May/2015:10:05:33 +0000,GET,/presentations/logstash-puppetconf-2012/images/trollface.png,HTTP/1.1,200,58123
85.115.58.180,19/May/2015:10:05:17 +0000,GET,/presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png,HTTP/1.1,200,73187
85.115.58.180,19/May/2015:10:05:33 +0000,GET,/presentations/logstash-puppetconf-2012/images/xkcd-perl.png,HTTP/1.1,200,80663
85.115.58.180,19/May/2015:10:05:38 +0000,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms6.png,HTTP/1.1,200,82859
85.115.58.180,19/May/2015:10:05:02 +0000,GET,/presentations/logstash-puppetconf-2012/css/main.css,HTTP/1.1,200,26498
85.115.58.180,19/May/2015:10:05:05 +0000,GET,/presentations/logstash-puppetconf-2012/images/pc-load-letter.jpg,HTTP/1.1,200,71808
85.115.58.180,19/May/2015:10:05:16 +0000,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms4.png,HTTP/1.1,200,72949
85.115.58.180,19/May/2015:10:05:40 +0000,GET,/presentations/logstash-puppetconf-2012/images/kibana-chef-hits-6min-each.png,HTTP/1.1,200,80555
85.115.58.180,19/May/2015:10:05:26 +0000,GET,/presentations/logstash-puppetconf-2012/images/computer-keyboard-jacket.jpg,HTTP/1.1,200,176805
85.115.58.180,19/May/2015:10:05:27 +0000,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms1.png,HTTP/1.1,200,55478
85.115.58.180,19/May/2015:10:05:56 +0000,GET,/presentations/logstash-puppetconf-2012/images/logs.jpg,HTTP/1.1,200,663847
85.115.58.180,19/May/2015:10:05:48 +0000,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms5.png,HTTP/1.1,200,78075
85.115.58.180,19/May/2015:10:05:20 +0000,GET,/presentations/logstash-puppetconf-2012/images/stats-negative-min.png,HTTP/1.1,200,46139
85.115.58.180,19/May/2015:10:05:17 +0000,GET,/presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png,HTTP/1.1,200,95058
85.115.58.180,19/May/2015:10:05:21 +0000,GET,/presentations/logstash-puppetconf-2012/js/reveal.js,HTTP/1.1,200,29108
85.115.58.180,19/May/2015:10:05:40 +0000,GET,/presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif,HTTP/1.1,404,364
85.115.58.180,19/May/2015:10:05:21 +0000,GET,/presentations/logstash-puppetconf-2012/images/psychoaxe.jpg,HTTP/1.1,200,29179
85.115.58.180,19/May/2015:10:05:30 +0000,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms3.png,HTTP/1.1,200,65917
85.115.58.180,19/May/2015:10:05:00 +0000,GET,/presentations/logstash-puppetconf-2012/images/logstash.png,HTTP/1.1,200,47731
85.115.58.180,19/May/2015:10:05:54 +0000,GET,/presentations/logstash-puppetconf-2012/lib/font/league_gothic-webfont.ttf,HTTP/1.1,200,42324
85.115.58.180,19/May/2015:10:05:37 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
61.16.241.98,19/May/2015:10:05:53 +0000,GET,/blog/tags/jquery%20mobile,HTTP/1.1,200,9571
61.16.241.98,19/May/2015:10:05:45 +0000,GET,/reset.css,HTTP/1.1,200,1015
61.16.241.98,19/May/2015:10:05:00 +0000,GET,/style2.css,HTTP/1.1,200,4877
61.16.241.98,19/May/2015:10:05:47 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
61.16.241.98,19/May/2015:10:05:16 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
61.16.241.98,19/May/2015:10:05:03 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
54.242.254.219,19/May/2015:10:05:04 +0000,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
66.249.73.135,19/May/2015:10:05:56 +0000,GET,/blog/geekery/159.html,HTTP/1.1,200,9482
70.210.13.207,19/May/2015:10:05:27 +0000,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,HTTP/1.1,200,175208
50.16.19.13,19/May/2015:10:05:31 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
54.215.29.126,19/May/2015:10:05:17 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
46.105.14.53,19/May/2015:10:05:07 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
68.180.224.225,19/May/2015:10:05:28 +0000,GET,/blog/tags/flashback2010,HTTP/1.1,200,10849
66.249.73.135,19/May/2015:10:05:11 +0000,GET,/blog/geekery/xdo-updates-2.html,HTTP/1.1,200,9886
78.173.140.106,19/May/2015:10:05:15 +0000,POST,/blog/geekery/pyblosxom-mdate-vim-hack.html/trackback/,HTTP/1.1,404,7861
70.210.13.207,19/May/2015:10:05:01 +0000,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,HTTP/1.1,200,175208
199.47.81.13,19/May/2015:10:05:18 +0000,GET,/blog/,HTTP/1.0,200,37941
66.249.81.91,19/May/2015:10:05:55 +0000,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,200,50112
66.249.81.91,19/May/2015:10:05:24 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
74.125.176.150,19/May/2015:10:05:36 +0000,GET,/?flav=rss20,HTTP/1.1,200,29941
62.192.67.154,19/May/2015:10:05:43 +0000,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
62.192.67.154,19/May/2015:10:05:17 +0000,GET,/reset.css,HTTP/1.1,200,1015
62.192.67.154,19/May/2015:10:05:19 +0000,GET,/style2.css,HTTP/1.1,200,4877
62.192.67.154,19/May/2015:10:05:21 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
62.192.67.154,19/May/2015:10:05:20 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
62.192.67.154,19/May/2015:10:05:15 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
188.80.229.128,19/May/2015:10:05:03 +0000,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
188.80.229.128,19/May/2015:10:05:12 +0000,GET,/reset.css,HTTP/1.1,200,1015
188.80.229.128,19/May/2015:10:05:25 +0000,GET,/style2.css,HTTP/1.1,200,4877
188.80.229.128,19/May/2015:10:05:57 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
188.80.229.128,19/May/2015:10:05:01 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
188.80.229.128,19/May/2015:10:05:47 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
88.196.179.78,19/May/2015:10:05:57 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
5.135.214.254,19/May/2015:10:05:40 +0000,GET,/,HTTP/1.0,200,37932
5.135.214.254,19/May/2015:10:05:35 +0000,GET,/articles/ssh-security/,HTTP/1.0,200,16543
5.153.234.2,19/May/2015:10:05:36 +0000,GET,/,HTTP/1.0,200,37932
5.153.234.2,19/May/2015:10:05:17 +0000,GET,/blog/geekery/installing-windows-8-consumer-preview.html,HTTP/1.0,200,8948
14.141.56.98,19/May/2015:10:05:54 +0000,GET,/projects/xdotool/,HTTP/1.1,200,12292
14.141.56.98,19/May/2015:10:05:46 +0000,GET,/reset.css,HTTP/1.1,200,1015
14.141.56.98,19/May/2015:10:05:02 +0000,GET,/style2.css,HTTP/1.1,200,4877
14.141.56.98,19/May/2015:10:05:47 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
14.141.56.98,19/May/2015:10:05:22 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
46.105.14.53,19/May/2015:10:05:38 +0000,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,200,14872
14.141.56.98,19/May/2015:10:05:18 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
24.21.55.63,19/May/2015:10:05:10 +0000,GET,/blog/geekery/puppet-manage-homedirectory-contents.html,HTTP/1.1,200,10001
14.141.56.98,19/May/2015:10:05:30 +0000,GET,/about/,HTTP/1.1,200,11474
24.21.55.63,19/May/2015:10:05:35 +0000,GET,/reset.css,HTTP/1.1,200,1015
24.21.55.63,19/May/2015:10:05:34 +0000,GET,/style2.css,HTTP/1.1,200,4877
24.21.55.63,19/May/2015:10:05:28 +0000,GET,/images/jordan-80.png,HTTP/1.1,200,6146
24.21.55.63,19/May/2015:10:05:06 +0000,GET,/favicon.ico,HTTP/1.1,200,3638
14.141.56.98,19/May/2015:10:05:59 +0000,GET,/images/me.png,HTTP/1.1,200,37198
24.21.55.63,19/May/2015:10:05:12 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,200,52315
24.111.34.227,19/May/2015:10:05:32 +0000,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,200,18848
14.141.56.98,19/May/2015:10:05:46 +0000,GET,/projects/xdotool,HTTP/1.1,301,339
14.141.56.98,19/May/2015:10:05:23 +0000,GET,/projects/xdotool/,HTTP/1.1,200,12292
185.5.152.85,19/May/2015:10:05:02 +0000,GET,/images/googledotcom.png,HTTP/1.1,200,65748
68.180.224.225,19/May/2015:10:05:34 +0000,GET,/scripts/cd2mp3,HTTP/1.1,200,1319
66.249.73.135,19/May/2015:10:05:21 +0000,GET,/blog/tags/X11,HTTP/1.1,200,32742
66.249.73.135,19/May/2015:10:05:25 +0000,GET,/blog/tags/vmware,HTTP/1.1,200,25370
14.141.56.98,19/May/2015:10:05:52 +0000,GET,/projects/xdotool/,HTTP/1.1,200,12292
14.141.56.98,19/May/2015:10:05:37 +0000,GET,/reset.css,HTTP/1.1,304,0
14.141.56.98,19/May/2015:10:05:20 +0000,GET,/style2.css,HTTP/1.1,304,0
14.141.56.98,19/May/2015:10:05:05 +0000,GET,/images/jordan-80.png,HTTP/1.1,304,0
14.141.56.98,19/May/2015:10:05:37 +0000,GET,/images/web/2009/banner.png,HTTP/1.1,304,0
188.240.136.240,19/May/2015:10:05:14 +0000,GET,/presentations/logstash-1/,HTTP/1.0,200,53270
188.240.136.240,19/May/2015:10:05:18 +0000,GET,/presentations/logstash-1/,HTTP/1.0,200,53270
66.249.84.69,19/May/2015:10:05:00 +0000,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,HTTP/1.1,200,175208
